ID_compra,data,horario,categoria,preco_unitario,quantidade,frete,metodo_pagamento
1860,2023-06-15,20:43:00,Casa/Móveis,45.9,5,0,Boleto
1846,2023-06-15,21:41:00,Beleza/Saúde,35.9,5,10.77,Crédito
1844,2023-06-15,21:57:00,Tecnologia,1805.24,4,0,Crédito
1862,2023-06-15,20:37:00,Casa/Móveis,97.9,3,0,PIX
1843,2023-06-15,18:48:00,Beleza/Saúde,105.9,1,8.47,Crédito
1857,2023-06-15,15:14:00,Casa/Móveis,10.9,5,3.27,PIX
1845,2023-06-15,18:26:00,Casa/Móveis,181,3,48.87,PIX
1859,2023-06-15,23:54:00,Tecnologia,1986.46,4,0,PIX
1851,2023-06-15,18:04:00,Casa/Móveis,64.9,3,0,Crédito
1850,2023-06-15,23:20:00,Beleza/Saúde,140.9,3,21.14,Crédito
1861,2023-06-15,20:34:00,Tecnologia,3317.09,1,0,PIX
1864,2023-06-15,00:24:00,Eletrodomésticos,1119.62,5,621.57,PIX
1856,2023-06-15,19:54:00,Eletrodomésticos,1704.46,3,326.03,Crédito
1863,2023-06-15,17:32:00,Eletrodomésticos,2099.12,3,1005.57,Crédito
1868,2023-06-15,21:53:00,Casa/Móveis,169.9,3,50.97,Boleto
1867,2023-06-15,18:27:00,Casa/Móveis,99.9,2,7.99,Crédito
1853,2023-06-15,18:22:00,Supermercado,94.9,3,17.08,PIX
1855,2023-06-15,21:12:00,Casa/Móveis,320.9,2,19.25,Boleto
1854,2023-06-15,20:24:00,Casa/Móveis,52.9,2,4.23,Crédito
1883,2023-06-16,19:49:00,Casa/Móveis,100.9,4,20.18,Crédito
1875,2023-06-16,18:50:00,Tecnologia,3761.8,1,154.56,PIX
1884,2023-06-16,00:51:00,Supermercado,66.9,3,16.06,PIX
1872,2023-06-16,18:04:00,Beleza/Saúde,80.9,3,0,Crédito
1871,2023-06-16,18:29:00,Supermercado,91.9,2,11.03,Crédito
1878,2023-06-16,22:19:00,Livros,42.9,3,2.57,Crédito
1869,2023-06-16,18:04:00,Eletrodomésticos,1840.58,4,587.18,Crédito
1882,2023-06-16,19:40:00,Casa/Móveis,65.9,5,0,PIX
1879,2023-06-16,14:59:00,Livros,36.9,1,1.48,Crédito
1880,2023-06-16,00:43:00,Casa/Móveis,56.9,5,8.54,Boleto
1873,2023-06-16,17:44:00,Supermercado,76.9,4,12.3,Crédito
1881,2023-06-16,21:53:00,Beleza/Saúde,39.9,3,7.18,Crédito
1876,2023-06-16,18:59:00,Supermercado,35.9,1,0,Boleto
1874,2023-06-16,00:59:00,Tecnologia,1778.98,2,0,PIX
1877,2023-06-16,00:31:00,Eletrodomésticos,577.04,1,72.23,Crédito
1870,2023-06-16,22:39:00,Casa/Móveis,173.9,4,34.78,Crédito
1898,2023-06-17,00:12:00,Beleza/Saúde,25.9,3,4.66,Boleto
1894,2023-06-17,17:05:00,Beleza/Saúde,97.9,5,29.37,Boleto
1893,2023-06-17,00:39:00,Supermercado,72.9,4,29.16,Boleto
1897,2023-06-17,23:06:00,Casa/Móveis,8.9,5,0,PIX
1885,2023-06-17,23:07:00,Supermercado,62,2,3.72,PIX
1902,2023-06-17,23:00:00,Supermercado,77.9,1,5.45,PIX
1895,2023-06-17,00:47:00,Casa/Móveis,87,4,20.88,PIX
1896,2023-06-17,21:05:00,Supermercado,16.9,5,8.45,Crédito
1900,2023-06-17,21:30:00,Eletrodomésticos,1133.3,3,0,PIX
1899,2023-06-17,18:11:00,Supermercado,56.9,1,3.98,PIX
1886,2023-06-17,00:01:00,Supermercado,4.9,2,0.88,PIX
1901,2023-06-17,17:43:00,Supermercado,26.9,4,6.46,PIX
1888,2023-06-17,23:55:00,Casa/Móveis,78,1,0,Crédito
1890,2023-06-17,17:33:00,Beleza/Saúde,95.9,2,0,Crédito
1891,2023-06-17,21:48:00,Casa/Móveis,147.9,1,1.48,Crédito
1889,2023-06-17,21:03:00,Beleza/Saúde,110.9,4,31.05,Boleto
1887,2023-06-17,21:47:00,Eletrodomésticos,1754.81,4,1007.24,Crédito
1892,2023-06-17,17:00:00,Livros,29,5,17.4,PIX
1913,2023-06-18,14:04:00,Beleza/Saúde,127.9,1,0,Boleto
1910,2023-06-18,15:59:00,Beleza/Saúde,131.9,4,31.66,Boleto
1911,2023-06-18,23:03:00,Livros,46.9,5,18.76,PIX
1906,2023-06-18,23:53:00,Eletrodomésticos,1389.36,4,707.17,Crédito
1907,2023-06-18,19:45:00,Supermercado,87,5,26.1,Crédito
1914,2023-06-18,21:51:00,Livros,98.9,2,11.87,Crédito
1920,2023-06-18,18:29:00,Tecnologia,892.19,5,1112.48,PIX
1921,2023-06-18,18:35:00,Supermercado,43.9,2,6.15,Crédito
1912,2023-06-18,00:12:00,Tecnologia,3557.83,3,2248.47,PIX
1922,2023-06-18,18:49:00,Tecnologia,891.31,5,1334.67,Crédito
1905,2023-06-18,22:22:00,Supermercado,16.9,2,0,PIX
1924,2023-06-18,20:20:00,Casa/Móveis,268.9,2,21.51,Crédito
1918,2023-06-18,22:14:00,Eletrodomésticos,628.07,4,197,Crédito
1923,2023-06-18,17:55:00,Livros,27,1,1.89,PIX
1903,2023-06-18,22:10:00,Beleza/Saúde,51.9,5,0,PIX
1908,2023-06-18,22:39:00,Supermercado,73.9,1,0,Crédito
1915,2023-06-18,23:12:00,Casa/Móveis,196.9,2,39.38,PIX
1917,2023-06-18,18:14:00,Casa/Móveis,179,1,3.58,PIX
1904,2023-06-18,16:26:00,Livros,35,3,4.2,Crédito
1916,2023-06-18,22:25:00,Casa/Móveis,111.9,1,5.6,Crédito
1909,2023-06-18,17:36:00,Supermercado,16.9,3,3.55,PIX
1919,2023-06-18,00:30:00,Eletrodomésticos,1263.19,4,321.1,PIX
1931,2023-06-20,20:48:00,Beleza/Saúde,122.9,4,29.5,Crédito
1938,2023-06-20,18:39:00,Casa/Móveis,119.9,1,1.2,Boleto
1945,2023-06-20,21:48:00,Eletrodomésticos,453.98,5,281.96,Boleto
1935,2023-06-20,23:22:00,Supermercado,37.9,4,0,PIX
1950,2023-06-20,19:14:00,Supermercado,88.9,4,24.89,Crédito
1941,2023-06-20,22:50:00,Beleza/Saúde,71.9,1,5.75,Crédito
1937,2023-06-20,21:55:00,Casa/Móveis,59.9,1,5.39,Boleto
1926,2023-06-20,20:11:00,Beleza/Saúde,123.9,3,26.02,Crédito
1927,2023-06-20,22:42:00,Beleza/Saúde,126.9,1,11.42,Crédito
1944,2023-06-20,22:54:00,Tecnologia,814.27,3,784.96,Boleto
1929,2023-06-20,18:39:00,Supermercado,71.9,1,2.88,Boleto
1948,2023-06-20,18:26:00,Beleza/Saúde,43.9,1,1.76,Crédito
1936,2023-06-20,23:34:00,Tecnologia,1653.8,5,1329.98,PIX
1949,2023-06-20,17:41:00,Beleza/Saúde,41.9,2,0,PIX
1940,2023-06-20,17:25:00,Eletrodomésticos,1859.22,5,1038.06,Crédito
1943,2023-06-20,22:25:00,Eletrodomésticos,2324.11,3,0,PIX
1925,2023-06-20,18:20:00,Beleza/Saúde,166.9,2,0,PIX
1928,2023-06-20,16:05:00,Supermercado,42.9,3,0,Boleto
1934,2023-06-20,23:00:00,Supermercado,10.9,2,1.74,PIX
1947,2023-06-20,22:00:00,Supermercado,72.9,4,17.5,PIX
1946,2023-06-20,23:55:00,Casa/Móveis,27.9,2,3.35,PIX
1942,2023-06-20,15:01:00,Beleza/Saúde,202.9,1,20.29,PIX
1939,2023-06-20,18:32:00,Casa/Móveis,86.9,4,0,Crédito
1932,2023-06-20,17:42:00,Eletrodomésticos,662.81,2,124.91,Crédito
1930,2023-06-20,00:14:00,Eletrodomésticos,2037.6,2,260.23,PIX
1933,2023-06-20,23:55:00,Supermercado,2.9,4,1.16,Boleto
1956,2023-06-21,23:35:00,Casa/Móveis,52.9,4,14.81,Crédito
1966,2023-06-21,19:35:00,Livros,6.9,5,2.07,Boleto
1962,2023-06-21,17:49:00,Beleza/Saúde,20.9,3,5.02,Crédito
1952,2023-06-21,00:19:00,Beleza/Saúde,132.9,4,5.32,Crédito
1957,2023-06-21,22:22:00,Eletrodomésticos,1566.49,4,698.57,PIX
1961,2023-06-21,23:00:00,Casa/Móveis,136.9,2,0,PIX
1958,2023-06-21,21:36:00,Casa/Móveis,140.9,2,14.09,Boleto
1974,2023-06-21,00:02:00,Supermercado,35.9,1,1.8,Crédito
1951,2023-06-21,21:09:00,Supermercado,97,2,9.7,PIX
1967,2023-06-21,00:46:00,Tecnologia,1161.81,4,1332.21,PIX
1969,2023-06-21,23:59:00,Casa/Móveis,87.9,1,6.15,Crédito
1964,2023-06-21,23:13:00,Supermercado,12.9,3,1.94,PIX
1972,2023-06-21,23:07:00,Livros,8.9,1,0.89,Boleto
1973,2023-06-21,22:19:00,Beleza/Saúde,248.9,1,14.93,PIX
1970,2023-06-21,21:20:00,Supermercado,4.9,4,0,Crédito
1953,2023-06-21,20:43:00,Livros,12.9,5,3.22,Crédito
1954,2023-06-21,23:02:00,Casa/Móveis,262.9,4,52.58,Crédito
1968,2023-06-21,20:43:00,Supermercado,8.9,1,0,Crédito
1959,2023-06-21,00:58:00,Eletrodomésticos,985.38,5,78,Boleto
1963,2023-06-21,22:36:00,Supermercado,97,2,9.7,Crédito
1965,2023-06-21,22:44:00,Livros,138,3,41.4,PIX
1960,2023-06-21,17:12:00,Beleza/Saúde,61.9,3,9.28,Crédito
1955,2023-06-21,16:59:00,Livros,24.9,2,1,Crédito
1971,2023-06-21,20:01:00,Livros,3.9,5,0.39,Boleto
1982,2023-06-22,22:47:00,Eletrodomésticos,2324.11,1,37.14,Boleto
1977,2023-06-22,17:23:00,Tecnologia,830.03,3,919.57,PIX
1987,2023-06-22,18:49:00,Supermercado,18.9,4,3.02,PIX
1980,2023-06-22,00:55:00,Eletrodomésticos,2349.59,5,938.72,PIX
1983,2023-06-22,21:24:00,Supermercado,99.9,1,0,PIX
1984,2023-06-22,00:28:00,Beleza/Saúde,136.9,1,0,PIX
1979,2023-06-22,23:05:00,Casa/Móveis,168.9,1,0,Crédito
1976,2023-06-22,17:12:00,Supermercado,79,4,22.12,Crédito
1978,2023-06-22,22:09:00,Casa/Móveis,123.9,3,29.74,PIX
1990,2023-06-22,23:36:00,Livros,29.9,4,9.57,Crédito
1975,2023-06-22,17:07:00,Beleza/Saúde,19.9,5,0,PIX
1988,2023-06-22,18:51:00,Tecnologia,3429.14,5,1469.58,Crédito
1986,2023-06-22,20:27:00,Tecnologia,1668.68,3,800.54,PIX
1985,2023-06-22,17:13:00,Livros,45.9,3,13.77,PIX
1981,2023-06-22,23:55:00,Tecnologia,3132.38,5,2453.12,Crédito
1989,2023-06-22,19:43:00,Livros,79,4,0,Crédito
1991,2023-06-23,00:56:00,Casa/Móveis,62.9,3,15.1,Crédito
1993,2023-06-23,18:53:00,Casa/Móveis,185.9,5,74.36,Boleto
2003,2023-06-23,14:46:00,Beleza/Saúde,144.9,3,39.12,PIX
2000,2023-06-23,17:01:00,Livros,6.9,5,0,PIX
1992,2023-06-23,20:26:00,Eletrodomésticos,1986.63,4,507.34,PIX
1997,2023-06-23,23:57:00,Livros,32,4,0,PIX
2004,2023-06-23,18:16:00,Tecnologia,516.63,3,1085.64,PIX
2005,2023-06-23,18:27:00,Beleza/Saúde,142.9,4,0,PIX
2010,2023-06-23,17:02:00,Tecnologia,1860.4,1,333.35,PIX
2014,2023-06-23,23:00:00,Eletrodomésticos,1068.04,4,67.72,Crédito
2008,2023-06-23,23:03:00,Casa/Móveis,136,5,54.4,PIX
2006,2023-06-23,21:04:00,Eletrodomésticos,120.85,1,13.51,Crédito
2002,2023-06-23,19:20:00,Livros,45.9,5,16.07,Crédito
2011,2023-06-23,14:04:00,Casa/Móveis,194.9,3,5.85,PIX
2012,2023-06-23,17:23:00,Supermercado,36.9,1,2.21,Boleto
2007,2023-06-23,23:39:00,Tecnologia,3406.47,4,2050.16,PIX
1999,2023-06-23,23:07:00,Eletrodomésticos,462.06,1,57.43,PIX
2001,2023-06-23,18:46:00,Livros,95.9,4,7.67,Crédito
1995,2023-06-23,22:08:00,Tecnologia,899.19,1,178.32,PIX
2013,2023-06-23,17:30:00,Casa/Móveis,18.9,1,0.19,Crédito
1996,2023-06-23,18:42:00,Casa/Móveis,171.9,4,0,Crédito
1994,2023-06-23,19:59:00,Beleza/Saúde,232,4,0,PIX
1998,2023-06-23,18:31:00,Casa/Móveis,64.9,3,9.74,PIX
2009,2023-06-23,18:53:00,Supermercado,16.9,3,0,Crédito
2015,2023-06-24,21:13:00,Supermercado,54.9,5,13.73,Crédito
2038,2023-06-24,21:09:00,Livros,34,1,0.68,Crédito
2036,2023-06-24,15:36:00,Supermercado,47.9,5,26.34,Boleto
2032,2023-06-24,18:53:00,Beleza/Saúde,211.9,2,12.71,Crédito
2029,2023-06-24,14:41:00,Casa/Móveis,116.9,2,16.37,Crédito
2030,2023-06-24,18:12:00,Casa/Móveis,72,2,4.32,Boleto
2042,2023-06-24,21:58:00,Beleza/Saúde,180.9,5,0,Crédito
2037,2023-06-24,17:46:00,Eletrodomésticos,503.08,2,94.07,Crédito
2035,2023-06-24,00:40:00,Casa/Móveis,60.9,4,29.23,Boleto
2017,2023-06-24,14:58:00,Livros,52.9,5,13.23,Boleto
2027,2023-06-24,17:17:00,Supermercado,94.9,5,33.22,PIX
2028,2023-06-24,16:44:00,Casa/Móveis,31.9,2,0,PIX
2025,2023-06-24,14:24:00,Beleza/Saúde,118.9,4,33.29,Crédito
2033,2023-06-24,18:24:00,Eletrodomésticos,2104.1,4,1075.17,Crédito
2022,2023-06-24,23:57:00,Beleza/Saúde,129.9,4,5.2,Boleto
2018,2023-06-24,22:54:00,Casa/Móveis,90.9,1,3.64,PIX
2024,2023-06-24,18:42:00,Beleza/Saúde,26,4,0,Crédito
2026,2023-06-24,19:23:00,Tecnologia,1627.54,3,793.48,Crédito
2044,2023-06-24,18:56:00,Casa/Móveis,99.9,2,11.99,PIX
2039,2023-06-24,23:31:00,Eletrodomésticos,545.35,4,170.38,PIX
2021,2023-06-24,18:48:00,Beleza/Saúde,103.9,5,51.95,Crédito
2023,2023-06-24,17:23:00,Casa/Móveis,120.9,4,43.52,PIX
2041,2023-06-24,18:07:00,Supermercado,20.9,1,2.09,PIX
2016,2023-06-24,22:59:00,Eletrodomésticos,2237.1,3,321.65,PIX
2034,2023-06-24,17:50:00,Beleza/Saúde,136.9,4,54.76,Boleto
2043,2023-06-24,15:17:00,Beleza/Saúde,91.9,2,5.51,Crédito
2020,2023-06-24,15:23:00,Supermercado,73,5,25.55,Crédito
2019,2023-06-24,17:59:00,Livros,28.9,1,1.44,PIX
2040,2023-06-24,21:18:00,Eletrodomésticos,1583.95,3,378.45,PIX
2031,2023-06-24,18:53:00,Casa/Móveis,119.9,3,0,Crédito
2070,2023-06-25,18:30:00,Casa/Móveis,120.9,3,3.63,PIX
2045,2023-06-25,17:39:00,Beleza/Saúde,236.9,2,0,Boleto
2071,2023-06-25,23:54:00,Beleza/Saúde,20.9,3,3.14,Boleto
2067,2023-06-25,22:49:00,Tecnologia,1947.06,4,1357.18,PIX
2060,2023-06-25,22:40:00,Casa/Móveis,103.9,5,25.98,Crédito
2048,2023-06-25,18:38:00,Supermercado,10.9,3,1.64,Crédito
2069,2023-06-25,20:45:00,Casa/Móveis,113.9,4,0,Crédito
2046,2023-06-25,21:21:00,Beleza/Saúde,174.9,4,0,PIX
2055,2023-06-25,00:14:00,Livros,28.9,2,2.89,PIX
2047,2023-06-25,14:54:00,Eletrodomésticos,1780.91,2,283.99,Crédito
2056,2023-06-25,20:03:00,Supermercado,6.9,3,0.21,Crédito
2065,2023-06-25,17:00:00,Beleza/Saúde,146.9,1,2.94,Crédito
2051,2023-06-25,23:01:00,Livros,44.9,3,8.08,PIX
2049,2023-06-25,16:20:00,Livros,57.9,5,14.48,Crédito
2058,2023-06-25,18:18:00,Supermercado,25.9,5,6.48,Crédito
2072,2023-06-25,20:31:00,Supermercado,7.9,5,2.76,PIX
2057,2023-06-25,00:00:00,Supermercado,80.9,4,29.12,PIX
2052,2023-06-25,18:52:00,Tecnologia,2213.28,5,0,Crédito
2064,2023-06-25,15:21:00,Supermercado,95.9,1,4.8,Crédito
2068,2023-06-25,15:31:00,Livros,48.9,5,12.23,Crédito
2053,2023-06-25,23:50:00,Supermercado,44.9,4,5.39,PIX
2054,2023-06-25,00:56:00,Beleza/Saúde,113.9,5,45.56,PIX
2063,2023-06-25,19:30:00,Casa/Móveis,40.9,2,0,Crédito
2059,2023-06-25,18:36:00,Supermercado,84.9,2,0,PIX
2061,2023-06-25,23:38:00,Casa/Móveis,112.9,5,28.22,Crédito
2062,2023-06-25,16:18:00,Supermercado,95.9,5,0,Crédito
2066,2023-06-25,18:22:00,Livros,74.9,4,17.98,Crédito
2050,2023-06-25,14:52:00,Beleza/Saúde,20.9,5,0,PIX
2085,2023-06-27,18:39:00,Casa/Móveis,265.9,3,39.88,Crédito
2084,2023-06-27,18:45:00,Supermercado,85.9,3,10.31,Crédito
2087,2023-06-27,18:51:00,Supermercado,47.9,4,9.58,PIX
2086,2023-06-27,17:42:00,Casa/Móveis,61.9,1,3.71,Boleto
2082,2023-06-27,18:25:00,Tecnologia,3211.16,2,1135.82,PIX
2081,2023-06-27,20:10:00,Supermercado,9.9,4,0,Boleto
2088,2023-06-27,21:10:00,Eletrodomésticos,1956.18,3,1030.23,PIX
2077,2023-06-27,21:58:00,Eletrodomésticos,1176.8,2,0,PIX
2076,2023-06-27,17:04:00,Supermercado,47.9,4,0,Boleto
2083,2023-06-27,21:54:00,Casa/Móveis,16,5,3.2,Crédito
2078,2023-06-27,14:36:00,Supermercado,36,5,12.6,Crédito
2090,2023-06-27,00:05:00,Livros,80.9,3,9.71,Boleto
2075,2023-06-27,21:57:00,Casa/Móveis,185.9,3,0,PIX
2079,2023-06-27,14:39:00,Livros,21.9,3,1.97,PIX
2073,2023-06-27,18:10:00,Beleza/Saúde,164.9,5,65.96,PIX
2092,2023-06-27,18:45:00,Supermercado,28.9,3,3.47,PIX
2089,2023-06-27,18:03:00,Livros,6.9,2,0,PIX
2080,2023-06-27,00:04:00,Supermercado,49.9,4,9.98,PIX
2091,2023-06-27,22:43:00,Casa/Móveis,53.9,3,0,Boleto
2074,2023-06-27,15:11:00,Supermercado,50.9,5,17.82,PIX
2102,2023-06-28,00:23:00,Beleza/Saúde,86.9,5,26.07,Crédito
2094,2023-06-28,20:08:00,Supermercado,57.9,2,2.32,Crédito
2095,2023-06-28,16:28:00,Livros,47.9,1,3.83,Boleto
2108,2023-06-28,00:11:00,Casa/Móveis,5.9,4,0,PIX
2103,2023-06-28,15:30:00,Casa/Móveis,24,3,4.32,Crédito
2107,2023-06-28,00:38:00,Supermercado,54,3,11.34,Crédito
2104,2023-06-28,20:02:00,Eletrodomésticos,447.77,1,27.8,PIX
2098,2023-06-28,18:31:00,Supermercado,97.9,1,4.9,Boleto
2099,2023-06-28,21:43:00,Eletrodomésticos,1801.42,4,459.66,PIX
2101,2023-06-28,23:28:00,Casa/Móveis,157.9,4,31.58,PIX
2100,2023-06-28,23:29:00,Casa/Móveis,192,3,51.84,Boleto
2096,2023-06-28,23:25:00,Casa/Móveis,269.9,3,0,Boleto
2106,2023-06-28,22:27:00,Casa/Móveis,80,5,0,PIX
2105,2023-06-28,18:44:00,Supermercado,62.9,5,3.14,PIX
2097,2023-06-28,21:31:00,Tecnologia,1929.55,5,0,PIX
2093,2023-06-28,20:10:00,Tecnologia,3671.63,2,762.49,Crédito
2127,2023-06-29,18:24:00,Casa/Móveis,88.9,5,4.44,Boleto
2134,2023-06-29,17:25:00,Supermercado,51.9,1,0,Crédito
2138,2023-06-29,00:51:00,Livros,21.9,2,2.63,Crédito
2116,2023-06-29,18:32:00,Supermercado,76.9,5,19.23,Boleto
2123,2023-06-29,17:09:00,Eletrodomésticos,1861.09,2,59.38,Boleto
2136,2023-06-29,21:46:00,Casa/Móveis,20.9,2,3.34,Crédito
2133,2023-06-29,00:46:00,Livros,46.9,3,0,PIX
2113,2023-06-29,23:03:00,Livros,33.9,2,4.75,Crédito
2129,2023-06-29,21:32:00,Tecnologia,1433.19,4,0,PIX
2120,2023-06-29,18:45:00,Casa/Móveis,128.9,1,9.02,PIX
2122,2023-06-29,19:10:00,Supermercado,25.9,2,4.66,Crédito
2124,2023-06-29,18:32:00,Casa/Móveis,66.9,3,20.07,PIX
2132,2023-06-29,00:36:00,Beleza/Saúde,136.9,5,0,Crédito
2118,2023-06-29,18:05:00,Tecnologia,1852.52,2,332.81,PIX
2125,2023-06-29,18:18:00,Casa/Móveis,345,1,27.6,Crédito
2128,2023-06-29,20:44:00,Beleza/Saúde,89,3,21.36,PIX
2126,2023-06-29,18:55:00,Livros,35.9,5,0,Boleto
2111,2023-06-29,17:34:00,Supermercado,8.9,5,4.45,Crédito
2112,2023-06-29,18:44:00,Tecnologia,3899.24,4,1576.98,Boleto
2117,2023-06-29,23:14:00,Eletrodomésticos,1334.04,4,0,PIX
2119,2023-06-29,22:08:00,Beleza/Saúde,59.9,1,1.8,Crédito
2131,2023-06-29,23:59:00,Supermercado,11,5,0,Crédito
2121,2023-06-29,23:02:00,Supermercado,92.9,3,8.36,PIX
2109,2023-06-29,22:37:00,Beleza/Saúde,195.9,2,11.75,Boleto
2115,2023-06-29,18:32:00,Livros,15,2,1.2,Boleto
2137,2023-06-29,21:18:00,Eletrodomésticos,800.85,2,176.82,PIX
2110,2023-06-29,00:29:00,Supermercado,15.9,3,1.91,PIX
2114,2023-06-29,00:19:00,Tecnologia,1744.84,2,108.48,Crédito
2130,2023-06-29,18:38:00,Supermercado,97.9,4,0,PIX
2135,2023-06-29,00:59:00,Livros,39,4,0,PIX
2143,2023-06-30,00:06:00,Eletrodomésticos,1616.21,1,0,Crédito
2140,2023-06-30,19:49:00,Casa/Móveis,122.9,4,14.75,PIX
2153,2023-06-30,17:42:00,Beleza/Saúde,182.9,1,5.49,PIX
2142,2023-06-30,15:48:00,Eletrodomésticos,717.5,2,112.89,PIX
2144,2023-06-30,22:48:00,Supermercado,93.9,3,14.09,PIX
2150,2023-06-30,23:31:00,Livros,24.9,2,3.98,Crédito
2157,2023-06-30,17:46:00,Beleza/Saúde,90.9,5,45.45,Crédito
2146,2023-06-30,21:59:00,Supermercado,7,4,2.52,Crédito
2161,2023-06-30,22:34:00,Casa/Móveis,287.9,2,51.82,Crédito
2162,2023-06-30,15:20:00,Casa/Móveis,135.9,1,12.23,PIX
2139,2023-06-30,23:20:00,Beleza/Saúde,87.9,3,15.82,Crédito
2158,2023-06-30,23:55:00,Livros,16.9,4,2.03,Crédito
2145,2023-06-30,21:05:00,Eletrodomésticos,327.82,1,30.11,Crédito
2160,2023-06-30,23:16:00,Supermercado,88.9,1,0,Crédito
2151,2023-06-30,23:58:00,Supermercado,48.9,1,2.45,PIX
2148,2023-06-30,18:37:00,Beleza/Saúde,235.9,4,0,PIX
2154,2023-06-30,16:53:00,Beleza/Saúde,240.9,4,77.09,PIX
2149,2023-06-30,00:50:00,Eletrodomésticos,533.54,5,416.45,Crédito
2155,2023-06-30,23:14:00,Supermercado,40.9,2,2.45,Crédito
2141,2023-06-30,23:07:00,Casa/Móveis,315.9,3,47.38,PIX
2147,2023-06-30,18:52:00,Tecnologia,3701.4,3,1148.83,Crédito
2152,2023-06-30,14:23:00,Supermercado,18.9,4,0,Crédito
2159,2023-06-30,21:29:00,Supermercado,8.9,3,2.14,PIX
2156,2023-06-30,23:43:00,Livros,85.9,5,0,Boleto
2170,2023-07-01,15:45:00,Livros,114.9,5,17.24,Boleto
2171,2023-07-01,18:14:00,Eletrodomésticos,1242.68,3,355.3,PIX
2172,2023-07-01,22:53:00,Tecnologia,1988.21,1,228.08,Crédito
2167,2023-07-01,18:35:00,Casa/Móveis,55.9,5,19.57,Crédito
2164,2023-07-01,17:55:00,Eletrodomésticos,307.31,2,56.27,Crédito
2166,2023-07-01,17:35:00,Supermercado,67.9,2,13.58,Crédito
2174,2023-07-01,23:56:00,Beleza/Saúde,47.9,3,5.75,Boleto
2169,2023-07-01,18:08:00,Tecnologia,3899.24,4,0,Crédito
2168,2023-07-01,17:17:00,Casa/Móveis,166.9,2,26.7,Boleto
2163,2023-07-01,00:24:00,Supermercado,11.9,2,0.95,PIX
2165,2023-07-01,17:36:00,Eletrodomésticos,2121.5,5,846.98,Crédito
2173,2023-07-01,17:02:00,Tecnologia,732.86,3,768.22,Crédito
2184,2023-07-02,00:10:00,Tecnologia,3893.11,4,1575.58,Crédito
2186,2023-07-02,22:52:00,Casa/Móveis,79.9,4,15.98,Boleto
2181,2023-07-02,18:56:00,Casa/Móveis,197.9,5,59.37,Crédito
2179,2023-07-02,17:41:00,Casa/Móveis,106.9,2,8.55,PIX
2175,2023-07-02,21:25:00,Supermercado,87.9,2,12.31,PIX
2176,2023-07-02,22:45:00,Beleza/Saúde,63.9,3,21.09,Crédito
2183,2023-07-02,17:16:00,Supermercado,72.9,1,5.1,Crédito
2185,2023-07-02,00:31:00,Casa/Móveis,219.9,5,65.97,Crédito
2178,2023-07-02,15:59:00,Supermercado,74,4,0,Crédito
2180,2023-07-02,14:07:00,Beleza/Saúde,233.9,1,14.03,Boleto
2177,2023-07-02,00:06:00,Casa/Móveis,68.9,1,4.82,Crédito
2182,2023-07-02,00:42:00,Beleza/Saúde,178.9,5,0,Crédito
2193,2023-07-04,22:32:00,Livros,43.9,4,1.76,Boleto
2190,2023-07-04,17:09:00,Livros,40.9,3,7.36,Boleto
2187,2023-07-04,22:40:00,Casa/Móveis,138.9,2,0,Crédito
2197,2023-07-04,00:55:00,Livros,54.9,2,3.29,Crédito
2198,2023-07-04,21:02:00,Casa/Móveis,114.9,2,0,Crédito
2192,2023-07-04,21:41:00,Casa/Móveis,241.9,5,84.66,PIX
2195,2023-07-04,14:34:00,Tecnologia,3997.29,4,1599.38,Boleto
2194,2023-07-04,17:40:00,Supermercado,58.9,5,17.67,Crédito
2188,2023-07-04,16:17:00,Tecnologia,1208.3,2,0,Crédito
2196,2023-07-04,22:10:00,Casa/Móveis,25.9,2,0.52,PIX
2191,2023-07-04,22:23:00,Supermercado,2.9,2,0.29,PIX
2189,2023-07-04,23:37:00,Casa/Móveis,63,3,0,Crédito
2206,2023-07-05,15:34:00,Beleza/Saúde,133.9,1,5.36,Crédito
2205,2023-07-05,18:53:00,Eletrodomésticos,1752.94,1,0,PIX
2202,2023-07-05,21:44:00,Beleza/Saúde,34.9,5,0,Crédito
2203,2023-07-05,17:19:00,Livros,49.9,2,9.98,Crédito
2200,2023-07-05,17:43:00,Eletrodomésticos,1186.12,1,94.15,Crédito
2204,2023-07-05,19:52:00,Casa/Móveis,26.9,2,3.77,Crédito
2201,2023-07-05,14:24:00,Casa/Móveis,40.9,3,8.59,Crédito
2199,2023-07-05,23:38:00,Casa/Móveis,54.9,3,1.65,Boleto
2218,2023-07-06,22:09:00,Casa/Móveis,111.9,5,27.98,Crédito
2209,2023-07-06,18:15:00,Supermercado,3.9,4,0,Crédito
2213,2023-07-06,17:22:00,Beleza/Saúde,74.9,2,0,Crédito
2210,2023-07-06,17:59:00,Livros,28.9,3,8.67,Boleto
2212,2023-07-06,19:16:00,Beleza/Saúde,43.9,3,9.22,PIX
2215,2023-07-06,21:07:00,Supermercado,88.9,5,22.22,Crédito
2208,2023-07-06,22:24:00,Tecnologia,2160.66,5,1474.72,Crédito
2214,2023-07-06,20:43:00,Tecnologia,2267.46,5,2709.4,Crédito
2207,2023-07-06,21:39:00,Supermercado,65.9,1,6.59,PIX
2211,2023-07-06,18:25:00,Livros,123,4,24.6,Boleto
2216,2023-07-06,21:36:00,Casa/Móveis,236.9,5,82.92,PIX
